tick_id,fire_at,decision,claimed_spy,claimed_bar_label,last_closed_bar_open,last_closed_close,in_progress_bar_open,in_progress_close_so_far,in_progress_high,in_progress_low,divergence_vs_closed,divergence_dollars,csv_lag_minutes,ribbon_cents,bear_score,bull_score,classification,notes
109,14:57:02,HOLD_DEV,732.13,14:57,14:50,732.1300048828125,14:55,731.9299926757812,732.8300170898438,731.6500244140625,-0.0,-0.0,2.0,130,8,6,ALIGNED,spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | near-miss bear (filter 8: VIX falling); 3min to cutoff
111,15:03:02,HOLD,732.13,15:03,14:55,731.9299926757812,15:00,732.5900268554688,732.9400024414062,731.3400268554688,0.2,0.2,3.0,130,8,6,MISALIGNED-BENIGN,"spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | entry window closed 15:00 ET, flat, ready for 15:40 time stop"
112,15:08:01,(no_decision),,,15:00,732.5900268554688,15:05,731.3250122070312,732.59912109375,730.8599853515625,,,3.0,,,,NO_DATA,
114,15:13:01,HOLD,,15:13,15:05,731.3250122070312,15:10,731.6400146484375,731.760009765625,730.8400268554688,,,3.0,,,,NO_DATA,"no position, time gate blocks new entries past 15:00 ET"
116,15:18:01,(no_decision),,,15:10,731.6400146484375,15:15,731.5999755859375,731.739990234375,731.2100219726562,,,3.0,,,,NO_DATA,
116,15:18:02,HOLD,732.13,15:18,15:10,731.6400146484375,15:15,731.5999755859375,731.739990234375,731.2100219726562,0.49,0.49,3.0,130,8,6,MISALIGNED-BENIGN,spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | entry_cutoff_15:00_ET_passed
117,15:21:02,HOLD,732.13,15:21,15:15,731.5999755859375,15:20,731.8499755859375,731.8599853515625,731.260009765625,0.53,0.53,1.0,130,8,6,MISALIGNED-BENIGN,"spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | past 15:00 ET entry cutoff, flat end-of-day"
117,15:23:01,HOLD,732.13,15:23,15:15,731.5999755859375,15:20,731.8499755859375,731.8599853515625,731.260009765625,0.53,0.53,3.0,130,8,6,MISALIGNED-BENIGN,"spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | past 15:00 entry cutoff, flat hold."
119,15:28:01,HOLD,732.13,15:28,15:20,731.8499755859375,15:25,731.97998046875,732.3289794921875,731.72998046875,0.28,0.28,3.0,130,8,6,MISALIGNED-BENIGN,"spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | entry cutoff 15:00 ET passed, flat to close"
121,15:33:01,(no_decision),,,15:25,731.97998046875,15:30,731.6799926757812,732.2100219726562,731.510009765625,,,3.0,,,,NO_DATA,
121,15:33:02,HOLD,732.13,15:33,15:25,731.97998046875,15:30,731.6799926757812,732.2100219726562,731.510009765625,0.15,0.15,3.0,130,8,6,MISALIGNED-BENIGN,spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | entry_cutoff_15:00_ET_passed_holding_flat
122,15:36:02,HOLD,732.13,15:36,15:30,731.6799926757812,15:35,731.780029296875,731.9500122070312,731.3800048828125,0.45,0.45,1.0,130,,,MISALIGNED-BENIGN,spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=-- bull=-- htf=null | time_cutoff_1500_et_passed
122,15:38:01,HOLD,732.13,15:38,15:30,731.6799926757812,15:35,731.780029296875,731.9500122070312,731.3800048828125,0.45,0.45,3.0,130,8,6,MISALIGNED-BENIGN,spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | past_15:00_entry_cutoff_17min_to_eod
124,15:43:01,HOLD,732.13,15:43,15:35,731.780029296875,15:40,731.489990234375,732.093994140625,730.9299926757812,0.35,0.35,3.0,130,8,6,MISALIGNED-BENIGN,spy=732.13 ribbon=130c(BEAR) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | entry_window_closed_15:00_ET
126,15:48:01,(no_decision),,,15:40,731.489990234375,15:45,732.0599975585938,732.239990234375,731.4500122070312,,,3.0,,,,NO_DATA,
126,15:48:02,HOLD,732.13,15:48,15:40,731.489990234375,15:45,732.0599975585938,732.239990234375,731.4500122070312,0.64,0.64,3.0,,8,6,MISALIGNED-BENIGN,spy=732.13 ribbon=BEARc(130c) vix=19.36(falling) bear=8/10 bull=6/11 htf=null | past 15:00 ET entry cutoff (hold until 15:50 hard flatten)
